productId,sku,productCode,productName,category,sourceArchive,sourcePath,sourceChecksum,targetFilename,mappingMethod,confidence,status,notes
"cmrnl047e01uytaeco2fiarfy","DIS-000047","PC100","Glass for cold drink","Disposables","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_groundnut_1/screen.png","dee51e7e9d9bc8d5ba597864a7c2fa47f82018ca4d0cd627a65a7d98d060605e","dis-000047-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","token overlap; confidence below threshold"
"cmrnkzxl5000ataecff2pxp64","FOO-000470","PC100","AMERICANA COCONUT COOKIES (100g)","Food Items","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_coconut_2/screen.png","70c7672d47796b935a99f562a8f8a09fe5111d848f4640850413f8f9ae3ab987","foo-000470-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","token overlap; confidence below threshold"
"cmrnl02u401eytaecxf7jithr","FOO-000601","PC100","ELMORE CANDY","Food Items","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_elmore/screen.png","6a498068b3dc5fd85ea5e4b974026e88ffed6f1499dc747471530dea030cf332","foo-000601-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl02en019utaec1kmrgnxm","DIS-000040","PC100","Disposal bowl","Disposables","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_disposal_1/screen.png","8475a89a618aadc922092b29c298686457e8effc33da7d8df5435edae8a31031","dis-000040-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","token overlap; confidence below threshold"
"cmrnl02hy01aytaecz4of2do7","PER-000048","PC100","Dove 25","Personal Care","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_dove_1/screen.png","28c61f4076e10dad231a403d309caba6a3653c80f46b72908cfab5e7b5698165","per-000048-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl04s3021etaec88h0djxl","BAB-000022","PC100","HIMALAYA BABY SOAP GENTLE","Baby Care","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_himalaya_2/screen.png","74fb54a03560386cd063168d77dc21b2a944edba174bb06cb64fd9184ecd46f2","bab-000022-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl04nd01zutaec00vzfa1h","FOO-000653","PC100","Gula Gula candy","Food Items","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_gula_gula_1/screen.png","b39aa436b9ad0382c3d44e74a05111eb200632ab137733cbeb897e2d4eb78cd3","foo-000653-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","token overlap; confidence below threshold"
"cmrnl025v016ytaecdhqr9vto","FOO-000588","PC100","Degi Mirch MDH","Food Items","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_degi_mirch/screen.png","03999a23d39721814f0e9b0ac89610e6430c4fdfe74a992a649fbf566ad2b8d5","foo-000588-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","token overlap; confidence below threshold"
"cmrnl03hg01mitaecp62jdpic","HOM-000061","PC100","Fevistik super glue stick 8gm","Home Care","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_fevistik/screen.png","2131cddc376ec58fa99f3eb37bac09e3fd8d23911f64456d9b86da3a4b07f14b","hom-000061-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","token overlap; confidence below threshold"
"cmrnl01ln010itaec0x5gt9rc","HAI-000056","PC100","DABUR ALMAND HAIR OIL (200ml)","Hair Care","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_dabur_5/screen.png","10f3b4d33e73c72082e8c67f4c20787654913fed34336562dcd950477775e83b","hai-000056-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl02s401eataeczvyfsz7f","CLN-000006","PC100","Dusting cloth big","Cleaning","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_dusting_1/screen.png","f7b452ff6e6d4c3800afab8449de8742bea68b66af39858299c7232c2727adb2","cln-000006-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","token overlap; confidence below threshold"
"cmrnl047e01uytaeco2fiarfy","DIS-000047","PC100","Glass for cold drink","Disposables","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_gulkand./screen.png","3b243b7beed081bb8bdeabf85e2d0f0e8135ec8ed2e743f32120f0c9c0756455","dis-000047-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","token overlap; confidence below threshold"
"cmrnl03uz01qytaecg5ixbv1p","FOO-000630","PC100","Gachak","Food Items","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_gachak./screen.png","eb7519b1df7499731809716b8da879bf4ede6b5ebe9bc67ad91f6b1bec8db5fd","foo-000630-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","token overlap; confidence below threshold"
"cmrnl03ks01nmtaecz8z2mhbh","FOO-000623","PC100","Foil 72M","Food Items","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_foil_72m./screen.png","4a036f7ec537fca04558dd058ce8c3e9f0509f26e434b0e4f56a04b0b383ed83","foo-000623-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; token overlap; confidence below threshold"
"cmrnl02bx018ytaectc341m65","POO-000010","PC100","Devdarshan dhoop","Pooja Essentials","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_devdarshan/screen.png","e332130b914eae36219869dfbe473a019233d1c501629f211247c40996c16013","poo-000010-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","token overlap; confidence below threshold"
"cmrnl047e01uytaeco2fiarfy","DIS-000047","PC100","Glass for cold drink","Disposables","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_goond/screen.png","050ffcbe148e2db67297446555d85dabf2718aa2383779e91f567b045b6f1e4d","dis-000047-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","token overlap; confidence below threshold"
"cmrnl02s401eataeczvyfsz7f","CLN-000006","PC100","Dusting cloth big","Cleaning","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_dusting_2/screen.png","95f92a9d9e16e1ea404ee623093c0c2ba04e863bd1412ed5187fb770936772c0","cln-000006-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","token overlap; confidence below threshold"
"cmrnl04el01wytaec7bio3vpi","FOO-000640","PC100","Goldiee chole masala 15g","Food Items","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_goldiee_4/screen.png","729c7aa869679b994a7bb4cbc6c068b014ad26b5762cef934ef518aa951a8b90","foo-000640-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl00vm00s2taecpdjwf0oe","SKN-000006","PC100","Cinthol 9X100g","Skin Care","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_cinthol_2/screen.png","687dd0370dc31c19f88719de06ae66fdcdf43bfdc702ba75c1d98d1f431d74e0","skn-000006-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnkzzc700cqtaecwwj1a1c2","HOM-000047","PC100","Ballon 50pc","Home Care","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_ballon/screen.png","c117c05cbe693d02f4c59c6f6f635f74326a7ae39cf57b936c306583998d4f52","hom-000047-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","token overlap; confidence below threshold"
"cmrnl01n0010ytaecns9pv4lo","HAI-000058","PC100","DABUR AMLA HAIR OIL 138ml","Hair Care","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_dabur_amla_1/screen.png","e78e6359b098511295fb0628e7ff7babf807d89c6c1e4c11182ba36855008f31","hai-000058-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl02rf01e2taecegtasuvc","HOM-000056","PC100","Dust pan","Home Care","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_dust_pan./screen.png","63bbc871a80bc34948703941f2baf38abcf0a07e5df86ff69b2d5f478ce5c0f4","hom-000056-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; token overlap; confidence below threshold"
"cmrnl04cg01wataecr277t6fh","FOO-000637","PC100","Godrej no 1 3X150gm","Food Items","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_godrej_no_1_2/screen.png","8c7b04c306a0470c5fcf25f198c15700f9065d87ed6523690ea791bf0e60f48f","foo-000637-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl027v017mtaecuqzjnnkc","SKN-000012","PC100","Dermi fresh powder","Skin Care","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_dermi_fresh/screen.png","731b42c86d504830e96ffa11fd05d875b7a0034c714ce67d86215c31eca96633","skn-000012-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","token overlap; confidence below threshold"
"cmrnl045d01uataecpk5r21i8","SKN-000025","PC100","Gillette foam regular50g","Skin Care","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_gillette_2/screen.png","b11a690e0f4190924210ebbe5b2af8d8e70cd7aec9fa4a6ac14d6e47cec73361","skn-000025-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl030v01h6taecklxtwf9n","DSH-000001","PC100","Emasol dishwash bar 125g","Dishwashing","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_emasol/screen.png","100be5715204d72f7c7037426fbe1ea0552ceb054f0fc75d5c8eb722de0a26b4","dsh-000001-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","token overlap; confidence below threshold"
"cmrnl02hy01aytaecz4of2do7","PER-000048","PC100","Dove 25","Personal Care","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_dove_25./screen.png","8a01c324f87bd94d8a824a9c57c634e30aefd6ab7ada5f329890033a99e9ef43","per-000048-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong product name coverage; token overlap; confidence below threshold"
"cmrnl04s3021etaec88h0djxl","BAB-000022","PC100","HIMALAYA BABY SOAP GENTLE","Baby Care","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_himalaya_3/screen.png","4ee37021ebc5e6526b47e04ffea05edb8b61c32574cbd02a0e689f713d82b00d","bab-000022-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl02hy01aytaecz4of2do7","PER-000048","PC100","Dove 25","Personal Care","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_dove_2/screen.png","dc88196ebc501d468b6cd8ae1ce35d9bf89875010a81e590ca01a10cf6ba7e63","per-000048-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl01wl0142taecbjzlfyj8","HAI-000062","PC100","Dabur baby Shampoo","Hair Care","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_dabur_baby_2/screen.png","80cb57c5c39186d6c2038d3a33683549de9981d55d7c13030616ad48212b4bd5","hai-000062-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong product name coverage; token overlap; confidence below threshold"
"cmrnkzz4h00aataec359stusf","FOO-000502","PC100","BUJIALALJI bhujia","Food Items","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_bujialalji/screen.png","5a62c5370ce495ce2b1c3a06d97967e8561e1c291de7c3f7575b97378fcfbc8f","foo-000502-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl01wl0142taecbjzlfyj8","HAI-000062","PC100","Dabur baby Shampoo","Hair Care","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_dabur_baby_3/screen.png","d1243edfac8b248e6149add7e268419b79212a34fc736b42c0c83db6350f070d","hai-000062-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong product name coverage; token overlap; confidence below threshold"
"cmrnl021b015mtaect0c7dhd4","FOO-000584","PC100","Dairy milk 46gm","Food Items","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_dairy_milk/screen.png","3dab98d63dbd1cad205663944dd21dccd587ca8ca43caaf7ab6852cfe63feade","foo-000584-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","token overlap; confidence below threshold"
"cmrnl047e01uytaeco2fiarfy","DIS-000047","PC100","Glass for cold drink","Disposables","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_hanging/screen.png","106f5d7be252b48975eaae848ac7c104068bf53501bafd957ea99787590e7765","dis-000047-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","token overlap; confidence below threshold"
"cmrnl01r4012ataec0ktsgpc3","FOO-000581","PC100","Daawat super basmati rice 1kg","Food Items","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_daawat/screen.png","27f59c48abfed750d2f3ebf806e3f44871206f36983b2f40c680189b659ab874","foo-000581-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl006i00jutaeccucoougi","SKN-000002","PC100","Boroplus antiseptic cream 19ml","Skin Care","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_boroplus/screen.png","5a19516e5a94223b15d480c1dada836a51c7973b42c8f6c0831da73fc2b5456b","skn-000002-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl00an00l6taecnvg7fslw","HOM-000051","PC100","CAMAY SOAP CLASSIC FRAGRANCE (3*125G)","Home Care","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_camay_soap/screen.png","220cead7cae799e8f3969c1a06deba34d36ba0808471bf662f919b8e2270c2bc","hom-000051-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl03ms01oataecjnboyxgy","FOO-000626","PC100","Fortune Soya 1ltr pouch","Food Items","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_fortune/screen.png","78cc8eb0d81b4bf2d7c9d706509072be2fde46039fc199d80500a06367d96209","foo-000626-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl00cq00lutaecyhzf2c3j","ORA-000001","PC88","COLGATE MAXFRESH RED 300gm","Oral Care","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_colgate./screen.png","a901114812be7ecd1dfe6fde06bb20028ba2bf2c85d89276432692c69411e19c","ora-000001-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl00zq00tetaecimoyb7qz","ORA-000003","PC100","Closeup 20","Oral Care","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_closeup_20./screen.png","9d8a2d0576f0c943b3c5c7bf0b88d9b3b01692c59c86bd276b33a887f7c499fa","ora-000003-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong product name coverage; token overlap; confidence below threshold"
"cmrnl04vh022itaecf3tqq1no","PER-000052","PC100","Haldiram 8904063211293","Personal Care","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_haldiram_3/screen.png","3a68ec7818a53f6ea4988bbca678a71fb9832d576f9a87ef1656e2e2ecb5a5b3","per-000052-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl032801hmtaecd2ho8atw","FOO-000610","PC100","Eveready cell","Food Items","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_eveready_3/screen.png","269fb2f90107315573bef4739e15999c4d792d34e6d82364636d052ad527e729","foo-000610-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl01p3011mtaecbmcjd694","SKN-000008","PC93","DETTOL ORIGINAL SOAP 4*60gm","Skin Care","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_dettol_4/screen.png","89302def5d8c3958679ff40b552cfc83d342e8badae8d669bddbe7573457611a","skn-000008-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl04q2020qtaec2pz0mnsj","HAI-000072","PC100","H & s shampoo 2rs","Hair Care","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_h_s_shampoo/screen.png","6df3529d0ac0b9a87052c0b89eb8171a1c5a2a19efa43bb6987c5c861e060231","hai-000072-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","token overlap; confidence below threshold"
"cmrnl01dg00xutaecqk915zpj","FOO-000568","PC100","Continental cappuccino","Food Items","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_continental_3/screen.png","ae3b756ac9a3533411c497a5f3b82c067c1116708aee31d58f4654116965a053","foo-000568-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl047e01uytaeco2fiarfy","DIS-000047","PC100","Glass for cold drink","Disposables","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_damage./screen.png","35e513ad93c649b9e5e59bcb09881e5ade0a857e67a35bd4ce3dc9090b7981f9","dis-000047-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","token overlap; confidence below threshold"
"cmrnl00hg00netaecmqbh363o","SKN-000005","PC100","Candid prickly heat powder 120g","Skin Care","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_candid/screen.png","69fc27bafe66fe61194c7e2e479dad0e6ca885924ea5859962cfccc5deb304f5","skn-000005-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl01dg00xutaecqk915zpj","FOO-000568","PC100","Continental cappuccino","Food Items","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_continental_4/screen.png","147bb42d2e53c79db442012cb8c3cd20c26a0ae718940f7b81ed7ad0a8515fcd","foo-000568-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl00es00mitaeci5cppgw2","FOO-000538","PC100","CREMICA COOKIES COCONUT","Food Items","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_cremica_2/screen.png","b973c96a5058cb7b79322cd80a8b3fddeeeaf2e026a8915454e284375f609d9e","foo-000538-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl01ln010itaec0x5gt9rc","HAI-000056","PC100","DABUR ALMAND HAIR OIL (200ml)","Hair Care","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_dabur_6/screen.png","234082efc86c9f9aef0e94105aa492ed687ab9effe5d5e4f682cd84a066ca907","hai-000056-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl04cg01wataecr277t6fh","FOO-000637","PC100","Godrej no 1 3X150gm","Food Items","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_godrej_no_1_3/screen.png","24d985cd244c93165e5e1b33c42289dbfc3f718fcb7ada8f024fa2f9a5a02e18","foo-000637-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl049q01vetaec5f9pvqoo","DIS-000049","PC100","Glass small for tea","Disposables","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_glass_small/screen.png","deee7d4da6cdb06c8c0ece08c0833661ea6bbb324d2a8ec20b086240ee61865b","dis-000049-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; strong token overlap; confidence below threshold"
"cmrnl01ln010itaec0x5gt9rc","HAI-000056","PC100","DABUR ALMAND HAIR OIL (200ml)","Hair Care","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_dabur_7/screen.png","e54fa9a3842747711ef9cb045d8d5c837affe60323cf37c0cec1b377c91a43ba","hai-000056-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl01g700yqtaecteltgsu0","FOO-000572","PC100","Crack cream10g","Food Items","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_crack/screen.png","e1f5b2950f6f7c06bc7f54be2785baa0eee94163aa5f3af1eb73e1d0ba3b9eb3","foo-000572-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","token overlap; confidence below threshold"
"cmrnl03tm01qitaecr4ds03nv","HAI-000070","PC100","GARNIER COLOR NATURAL","Hair Care","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_garnier/screen.png","b47c2f90690ff8f6d162c439072d358029bcab9b8c78092fa59f18149dfcdc80","hai-000070-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl02en019utaec1kmrgnxm","DIS-000040","PC100","Disposal bowl","Disposables","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_disposal_2/screen.png","bf9217621286151948e7f2b1fc87442768c33ab91b1323adc5bf70c4f2247162","dis-000040-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","token overlap; confidence below threshold"
"cmrnl00xp00sqtaecr4oufihp","HAI-000053","PC85","Clinic Plus Strong & long 175ml","Hair Care","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_clinic_plus_2/screen.png","bea0c9c4fe533be729dc87ee1fe56f38503e31a88d6654e33b428d671e792139","hai-000053-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl03eq01lmtaec54e8g2en","FOO-000619","PC100","Farmer choice mustard oil 1 ltr","Food Items","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_farmer/screen.png","bfa15e9f9a31db1dc3b5c43a78bb512e6b76c37fe56b3ce81bbc70f8da5478f6","foo-000619-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","token overlap; confidence below threshold"
"cmrnl00es00mitaeci5cppgw2","FOO-000538","PC100","CREMICA COOKIES COCONUT","Food Items","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_cremica_3/screen.png","bc73bddc087540baa1383f4dc7b07ad9a5f9b9a3427c88973c894e001ab27ee6","foo-000538-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl01ka0102taec7fn3p6k1","BAB-000019","PC100","Cuddles pants M","Baby Care","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_cuddles_2/screen.png","37361461fbf441f2f8b9080d1f2b1b684aea524b1066be9850fcb27693660b65","bab-000019-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl00cq00lutaecyhzf2c3j","ORA-000001","PC88","COLGATE MAXFRESH RED 300gm","Oral Care","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_colgate_1/screen.png","178e8464ffa8dba4c31ab3059b5ee01cd74f0215f16e685454f7e83a25fc75d2","ora-000001-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
